Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,CleanedReview
568030,B0030VJ8YU,AM4BBGZL4JY77,Pilar G. Vargas,1,1,5,1322524800,Yummy chicken,"My baby LOVES his chicken, and he prefers it in this type of food pouch. It is easy to heat up and nice that it came in a timely manner",baby love chicken prefers type food pouch easy heat nice came timely manner
568031,B0030VJ8YU,A2IAWWN1C9KOE,gmf214,1,1,5,1321660800,great,"My baby loves this stuff. It is a great texture and actually reasonably tasty. I like that he gets some protein, and that the flavor combination isn't as boring as some.",baby love stuff great texture actually reasonably tasty like get protein flavor combination isnt boring
568032,B0030VJ8YU,A5993LK5CYHAA,"Alice M ""Alice M""",1,1,2,1321574400,It taste sour more than anything...,"My baby does not like this kind. I do not like it either, it tastes sour. The taste of tomato is too strong. Tomato has lycopene, a antioxidant for good health, but my son just won't eat. He like other happy baby productx like spinah, mango and pear, blue berries, banana and beet and broccoli, pear and peas. This one needs seasoning or I will not eat it either.",baby like kind like either taste sour taste tomato strong tomato lycopene antioxidant good health son wont eat like happy baby productx like spinah mango pear blue berry banana beet broccoli pear pea one need seasoning eat either
568033,B0030VJ8YU,A2JK496YI51NMV,Q-Dig,1,1,1,1321142400,dont buy in bulk!,"Its been a while since I tried this but I decided to write up a review anyway.  My little one LOVES his pouches, but this is one he would not have.  After tasting it, I had to agree with him.  Maybe he does not like green peppers either.  If I recall correctly, the ingredients do not have yellow or red peppers as shown on the picture, but rather there are green peppers.  I was very disappointed as it looked good in the picture, it sounded nice & healthy, and my baby loves all their other products.  I'd suggest you try ONE pouch to see if you like it before you purchase several.",since tried decided write review anyway little one love pouch one would tasting agree maybe like green pepper either recall correctly ingredient yellow red pepper shown picture rather green pepper disappointed looked good picture sounded nice healthy baby love product id suggest try one pouch see like purchase several
568034,B0030VJ8YU,AGTBGEMEUEYL9,J. Ferris,1,1,5,1319673600,My son LOVES these.,"My son isn't a particularly picky eater but occasionally he gets fussy.  No matter what his mood is, this is a great meal option to fall back on because he'll always eat it.  Also the pouch sturdy and makes it a good travel-meal option.  A little expensive but worth every penny!",son isnt particularly picky eater occasionally get fussy matter mood great meal option fall back hell always eat also pouch sturdy make good travelmeal option little expensive worth every penny
568035,B0030VJ8YU,A1S6HK2R1KUC5E,data1701,1,1,5,1318291200,Triplets love this!,This is very smooth and easy to feed to my triplets.  They love it.  I like that is has great vegetables in it also.,smooth easy feed triplet love like great vegetable also
568036,B0030VJ8YU,A3IR7NC8ENJMH,Emily Bian,1,1,5,1318291200,very yummy my daughter loves it,"It is a mixture of chicken, sweet potato and pasta. But you can't really see the chicken, and I guess it has been pureed really fine. My daughter loves it and can finish the whole pack under 5 minutes. I like it becuase it has a good combination of protein, fiber and carbs. Plus it is organic! This is the second case I bought, and will continue buying. And the shipping was fast and packing is very good.",mixture chicken sweet potato pasta cant really see chicken guess pureed really fine daughter love finish whole pack minute like becuase good combination protein fiber carbs plus organic second case bought continue buying shipping fast packing good
568037,B0030VJ8YU,A1W53UA42M6OLX,Rangedelivery,1,1,5,1313193600,A few adjustments necessary....,"Love the nutrition, but it was a little strong for my 7 month old who had just started solids at 6 months. (Exclusively BF) First couple of bits he gagged quite a bit, so we simply stuck it in our little $10 food processer from Wal-Mart and added 1/4 of a banana.  He wolfed it down like nothing.  Applesauce works well also.  Will definetly buy more!",love nutrition little strong month old started solid month exclusively bf first couple bit gagged quite bit simply stuck little food processer walmart added banana wolfed like nothing applesauce work well also definetly buy
568038,B0030VJ8YU,A3I3I3K6Q9W5X5,Angela Yadon,1,1,1,1311638400,Strong after taste.  Not good.,I wish I had bought a single packet before committing to the case.  My baby made a horrible face when I gave this to him.  My husband and I both tried it and it has a very unpleasant and strong after taste.  We opened a few different packets to see if maybe only one was bad.  They are all the same.  Not sure what we will do with the rest of this case.,wish bought single packet committing case baby made horrible face gave husband tried unpleasant strong taste opened different packet see maybe one bad sure rest case
568039,B0030VJ8YU,AURSNGP18EH56,"K. Fishman ""Gitterdunn""",1,1,5,1309910400,Twins love it and so do I,Convenient packaging and the babies love it.  They just gobble it right up.<br /><br />This flavour is the best one out of the HappyBaby line of pouch foods.  The worst I would have to say is the Amaranth Ratatouille.  Chick Chick has a nice subtle flavour and nice texture.<br /><br />Highly recommend!,convenient packaging baby love gobble right upthis flavour best one happybaby line pouch food worst would say amaranth ratatouille chick chick nice subtle flavour nice texturehighly recommend
568040,B0030VJ8YU,A3DMRRCZ4EX2ER,Ronna B. Montgomery,1,1,2,1307750400,HATES IT!,"My 10-month old hates this! Even when I mix it with the Earth's Best veggies that he loves, he will spit it out. Tried the salmon and the Ratatouille and he hates all of it. Bought three cases of the stuff!!! Now what to do? Will keep on trying it.",month old hate even mix earth best veggie love spit tried salmon ratatouille hate bought three case stuff keep trying
568041,B0030VJ8YU,A2XHWZXDVD9FVR,P. E.,1,1,5,1304035200,LOVED IT!!!  A do try food!,"I introduced this to my daughter and she ate it, no problems!  I certainly recommend it.  One suggestion which I believe helped me was that I DID warm this up. I realize it states you can serve these meal pouches ""as is"", however, I see a difference in my daughter's eagerness when I warm up the food vs. serving it at room temperature. I am very pleased with this product!",introduced daughter ate problem certainly recommend one suggestion believe helped warm realize state serve meal pouch however see difference daughter eagerness warm food v serving room temperature pleased product
568042,B0030VJ8YU,A1N8YWKJVXVXKY,buymorenow,1,1,5,1300752000,I guess he likes it!,This stuff has a strong taste and I was surprised my son liked it but he would munch it down hungrily every time.,stuff strong taste surprised son liked would munch hungrily every time
